state,suburb,postcode,electorate,redistributed,other
WA ,JENNAPULLIN,6401,Durack,"", 
WA ,MALABAINE,6401,Durack,"", 
WA ,MEENAAR,6401,Durack,"", 
WA ,MOKINE,6401,Durack,"", 
WA ,MULUCKINE,6401,Durack,"", 
WA ,MUMBERKINE,6401,Durack,"", 
WA ,MURESK,6401,Durack,"", 
WA ,NORTHAM,6401,Durack,"", 
WA ,ROSSMORE,6401,Durack,"", 
WA ,SOUTHERN BROOK,6401,Durack,"", 
WA ,SPENCERS BROOK,6401,Durack,"", 
WA ,THROSSELL,6401,Durack,"", 
WA ,WONGAMINE,6401,Durack,"", 
WA ,GRASS VALLEY,6403,Durack,"", 
WA ,GREENWOODS VALLEY,6405,O'Connor,"", 
WA ,MECKERING,6405,O'Connor,"", 
WA ,QUELAGETTING,6405,O'Connor,"", 
WA ,WARDING EAST,6405,O'Connor,"", 
WA ,CUNDERDIN,6407,O'Connor,"", 
WA ,WAEEL,6407,O'Connor,"", 
WA ,WATERCARRIN,6407,O'Connor,"", 
WA ,WYOLA WEST,6407,O'Connor,"", 
WA ,YOUNDEGIN,6407,O'Connor,"", 
WA ,NORTH TAMMIN,6409,O'Connor,"", 
WA ,SOUTH TAMMIN,6409,O'Connor,"", 
WA ,TAMMIN,6409,O'Connor,"", 
WA ,DAADENNING CREEK,6410,O'Connor,"", 
WA ,KELLERBERRIN,6410,O'Connor,"", 
WA ,MT CAROLINE,6410,O'Connor,"", 
WA ,NORTH KELLERBERRIN,6410,O'Connor,"", 
WA ,DOODLAKINE,6411,O'Connor,"", 
WA ,SOUTH DOODLAKINE,6411,O'Connor,"", 
WA ,BAANDEE,6412,O'Connor,"", 
WA ,NORTH BAANDEE,6412,O'Connor,"", 
WA ,HINES HILL,6413,O'Connor,"", 
WA ,NANGEENAN,6414,O'Connor,"", 
WA ,GOOMARIN,6415,O'Connor,"", 
WA ,KORBEL,6415,O'Connor,"", 
WA ,MERREDIN,6415,O'Connor,"", 
WA ,NOKANING,6415,O'Connor,"", 
WA ,NORPA,6415,O'Connor,"", 
WA ,TANDEGIN,6415,O'Connor,"", 
WA ,BRUCE ROCK,6418,O'Connor,"", 
WA ,ARDATH,6419,O'Connor,"", 
WA ,CRAMPHORNE,6420,O'Connor,"", 
WA ,MUNTADGIN,6420,O'Connor,"", 
WA ,BURRACOPPIN,6421,O'Connor,"", 
WA ,SOUTH BURRACOPPIN,6421,O'Connor,"", 
WA ,WARRALAKIN,6421,O'Connor,"", 
WA ,WALGOOLAN,6422,O'Connor,"", 
WA ,BOODAROCKIN,6423,O'Connor,"", 
WA ,CARRABIN,6423,O'Connor,"", 
WA ,WARRACHUPPIN,6423,O'Connor,"", 
WA ,WESTONIA,6423,O'Connor,"", 
WA ,BODALLIN,6424,O'Connor,"", 
WA ,NORTH BODALLIN,6424,O'Connor,"", 
WA ,SOUTH BODALLIN,6424,O'Connor,"", 
WA ,DULYALBIN,6425,O'Connor,"", 
WA ,MOORINE ROCK,6425,O'Connor,"", 
WA ,CORINTHIA,6426,O'Connor,"", 
WA ,GHOOLI,6426,O'Connor,"", 
WA ,HOLLETON,6426,O'Connor,"", 
WA ,MARVEL LOCH,6426,O'Connor,"", 
WA ,MT HAMPTON,6426,O'Connor,"", 
WA ,MT HOLLAND,6426,O'Connor,"", 
WA ,MT JACKSON,6426,O'Connor,"", 
WA ,SKELETON ROCK,6426,O'Connor,"", 
WA ,SOUTH YILGARN,6426,O'Connor,"", 
WA ,SOUTHERN CROSS,6426,O'Connor,"", 
WA ,TURKEY HILL,6426,O'Connor,"", 
WA ,YELLOWDINE,6426,O'Connor,"", 
WA ,KOOLYANOBBING,6427,O'Connor,"", 
WA ,BABAKIN,6428,O'Connor,"", 
WA ,BOORABBIN,6429,O'Connor,"", 
WA ,BULLABULLING,6429,O'Connor,"", 
WA ,COOLGARDIE,6429,O'Connor,"", 
WA ,KUNANALLING,6429,O'Connor,"", 
WA ,LONDONDERRY,6429,O'Connor,"", 
WA ,MT BURGES,6429,O'Connor,"", 
WA ,BINDULI,6430,O'Connor,"", 
WA ,BROADWOOD,6430,O'Connor,"", 
WA ,HANNANS,6430,O'Connor,"", 
WA ,KALGOORLIE,6430,O'Connor,"", 
WA ,KARLKURLA,6430,O'Connor,"", 
WA ,LAMINGTON,6430,O'Connor,"", 
WA ,MALCOLM,6430,O'Connor,"", 
WA ,MULLINGAR,6430,O'Connor,"", 
WA ,PICCADILLY,6430,O'Connor,"", 
WA ,SOMERVILLE,6430,O'Connor,"", 
WA ,SOUTH KALGOORLIE,6430,O'Connor,"", 
WA ,WEST KALGOORLIE,6430,O'Connor,"", 
WA ,WEST LAMINGTON,6430,O'Connor,"", 
WA ,WILLIAMSTOWN,6430,O'Connor,"", 
WA ,YILKARI,6430,O'Connor,"", 
WA ,BROAD ARROW,6431,O'Connor,"", 
WA ,BROWN HILL,6431,O'Connor,"", 
WA ,BULONG,6431,O'Connor,"", 
WA ,EMU FLAT,6431,O'Connor,"", 
WA ,FEYSVILLE,6431,O'Connor,"", 
WA ,KANOWNA,6431,O'Connor,"", 
WA ,KOOKYNIE,6431,O'Connor,"", 
WA ,KURNALPI,6431,O'Connor,"", 
WA ,MT MONGER,6431,O'Connor,"", 
WA ,ORA BANDA,6431,O'Connor,"", 
WA ,PLUMRIDGE LAKES,6431,O'Connor,"", 
WA ,WARBURTON,6431,O'Connor,"", 
WA ,YARRI,6431,O'Connor,"", 
WA ,BOULDER,6432,O'Connor,"", 
WA ,SOUTH BOULDER,6432,O'Connor,"", 
WA ,VICTORY HEIGHTS,6432,O'Connor,"", 
WA ,CUNDEELEE,6434,O'Connor,"", 
WA ,FORREST,6434,O'Connor,"", 
WA ,PARKESTON,6434,O'Connor,"", 
WA ,RAWLINNA,6434,O'Connor,"", 
WA ,MENZIES,6436,O'Connor,"", 
WA ,ULARRING,6436,O'Connor,"", 
WA ,LEINSTER,6437,O'Connor,"", 
WA ,SIR SAMUEL,6437,O'Connor,"", 
WA ,LAKE DARLOT,6438,O'Connor,"", 
WA ,LEONORA,6438,O'Connor,"", 
WA ,BANDYA,6440,O'Connor,"", 
WA ,BEADELL,6440,O'Connor,"", 
WA ,COSMO NEWBERY,6440,O'Connor,"", 
WA ,LAKE WELLS,6440,O'Connor,"", 
WA ,LAVERTON,6440,O'Connor,"", 
WA ,MT MORGANS,6440,O'Connor,"",LAVERTON
WA ,KAMBALDA EAST,6442,O'Connor,"", 
WA ,KAMBALDA WEST,6442,O'Connor,"", 
WA ,BALLADONIA,6443,O'Connor,"", 
WA ,CAIGUNA,6443,O'Connor,"", 
WA ,COCKLEBIDDY,6443,O'Connor,"", 
WA ,EUCLA,6443,O'Connor,"", 
WA ,FRASER RANGE,6443,O'Connor,"", 
WA ,HIGGINSVILLE,6443,O'Connor,"", 
WA ,MADURA,6443,O'Connor,"", 
WA ,MUNDRABILLA,6443,O'Connor,"", 
WA ,NORSEMAN,6443,O'Connor,"", 
WA ,WIDGIEMOOLTHA,6443,O'Connor,"", 
WA ,NORTH CASCADE,6445,O'Connor,"", 
WA ,SALMON GUMS,6445,O'Connor,"", 
WA ,GRASS PATCH,6446,O'Connor,"", 
WA ,LORT RIVER,6447,O'Connor,"", 
WA ,MT NEY,6447,O'Connor,"", 
WA ,SCADDAN,6447,O'Connor,"", 
WA ,WITTENOOM HILLS,6447,O'Connor,"", 
WA ,GIBSON,6448,O'Connor,"", 
WA ,BANDY CREEK,6450,O'Connor,"", 
WA ,BEAUMONT,6450,O'Connor,"", 
WA ,BOYATUP,6450,O'Connor,"", 
WA ,CAPE LE GRAND,6450,O'Connor,"", 
WA ,CASCADE,6450,O'Connor,"", 
WA ,CASTLETOWN,6450,O'Connor,"", 
WA ,CHADWICK,6450,O'Connor,"", 
WA ,CONDINGUP,6450,O'Connor,"", 
WA ,COOMALBIDGUP,6450,O'Connor,"", 
WA ,DALYUP,6450,O'Connor,"", 
WA ,EAST MUNGLINUP,6450,O'Connor,"", 
WA ,ESPERANCE,6450,O'Connor,"", 
WA ,HOWICK,6450,O'Connor,"", 
WA ,MERIVALE,6450,O'Connor,"", 
WA ,MONJINGUP,6450,O'Connor,"", 
WA ,MUNGLINUP,6450,O'Connor,"", 
WA ,MYRUP,6450,O'Connor,"", 
WA ,NERIDUP,6450,O'Connor,"", 
WA ,NULSEN,6450,O'Connor,"", 
WA ,PINK LAKE,6450,O'Connor,"", 
WA ,SINCLAIR,6450,O'Connor,"", 
WA ,WEST BEACH,6450,O'Connor,"", 
WA ,WINDABOUT,6450,O'Connor,"", 
WA ,WOODY ISLAND,6450,O'Connor,"", 
WA ,BURAMINYA,6452,O'Connor,"", 
WA ,CAPE ARID,6452,O'Connor,"", 
WA ,GOOMALLING,6460,Durack,"", 
WA ,HULONGINE,6460,Durack,"", 
WA ,KARRANADGIN,6460,Durack,"", 
WA ,UCARTY WEST,6460,Durack,"", 
WA ,WALYORMOURING,6460,Durack,"", 
WA ,DOWERIN,6461,Durack,"", 
WA ,KOOMBERKINE,6461,Durack,"", 
WA ,HINDMARSH,6462,Durack,"", 
WA ,MINNIVALE,6462,Durack,"", 
WA ,UCARTY,6462,Durack,"", 
WA ,BENJABERRING,6463,O'Connor,"", 
WA ,MANMANNING,6465,Durack,"", 
WA ,CADOUX,6466,Durack,"", 
WA ,BURAKIN,6467,Durack,"", 
WA ,GOODLANDS,6468,Durack,"", 
WA ,KALANNIE,6468,Durack,"", 
WA ,PETRUDOR,6468,Durack,"", 
WA ,KULJA,6470,O'Connor,"", 
WA ,BEACON,6472,O'Connor,"", 
WA ,BIMBIJY,6472,O'Connor,"", 
WA ,CLEARY,6472,O'Connor,"", 
WA ,KARROUN HILL,6472,O'Connor,"", 
WA ,MOUROUBRA,6472,O'Connor,"", 
WA ,REMLAP,6472,O'Connor,"", 
WA ,TAMPU,6472,O'Connor,"", 
WA ,NORTH WIALKI,6473,O'Connor,"", 
WA ,WIALKI,6473,O'Connor,"", 
WA ,BADGERIN ROCK,6475,O'Connor,"", 
WA ,BOORALAMING,6475,O'Connor,"", 
WA ,DUKIN,6475,O'Connor,"", 
WA ,KOORDA,6475,O'Connor,"", 
WA ,LAKE MARGARETTE,6475,O'Connor,"", 
WA ,MOLLERIN,6475,O'Connor,"", 
WA ,NEWCARLBEON,6475,O'Connor,"", 
WA ,GABBIN,6476,O'Connor,"", 
WA ,BENCUBBIN,6477,O'Connor,"", 
WA ,WELBUNGIN,6477,O'Connor,"", 
WA ,BARBALIN,6479,O'Connor,"", 
WA ,BONNIE ROCK,6479,O'Connor,"", 
WA ,DANDANNING,6479,O'Connor,"", 
WA ,ELACHBUTTING,6479,O'Connor,"", 
WA ,KARLONING,6479,O'Connor,"", 
WA ,LAKE BROWN,6479,O'Connor,"", 
WA ,MUKINBUDIN,6479,O'Connor,"", 
WA ,WATTONING,6479,O'Connor,"", 
WA ,WILGOYNE,6479,O'Connor,"", 
WA ,NUKARNI,6480,O'Connor,"", 
WA ,BULLFINCH,6484,O'Connor,"", 
WA ,ENNUIN,6484,O'Connor,"", 
WA ,COWCOWING,6485,O'Connor,"", 
WA ,KORRELOCKING,6485,O'Connor,"", 
WA ,NALKAIN,6485,O'Connor,"", 
WA ,NEMBUDDING,6485,O'Connor,"", 
WA ,WYALKATCHEM,6485,O'Connor,"", 
WA ,NORTH YELBENI,6487,O'Connor,"", 
WA ,SOUTH YELBENI,6487,O'Connor,"", 
WA ,YELBENI,6487,O'Connor,"", 
WA ,NORTH TRAYNING,6488,O'Connor,"", 
WA ,SOUTH TRAYNING,6488,O'Connor,"", 
WA ,TRAYNING,6488,O'Connor,"", 
WA ,KUNUNOPPIN,6489,O'Connor,"", 
WA ,NORTH KUNUNOPPIN,6489,O'Connor,"", 
WA ,SOUTH KUNUNOPPIN,6489,O'Connor,"", 
WA ,BURRAN ROCK,6490,O'Connor,"", 
WA ,CHANDLER,6490,O'Connor,"", 
WA ,ELABBIN,6490,O'Connor,"", 
WA ,KWELKAN,6490,O'Connor,"", 
WA ,NUNGARIN,6490,O'Connor,"", 
WA ,TALGOMINE,6490,O'Connor,"", 
WA ,MUCHEA,6501,Durack,"", 
WA ,BINDOON,6502,Durack,"", 
WA ,BINDOON TRAINING AREA,6502,Durack,"", 
WA ,BAMBUN,6503,Durack,"", 
WA ,BEERMULLAH,6503,Durack,"", 
WA ,BOONANARRING,6503,Durack,"", 
WA ,BREERA,6503,Durack,"", 
WA ,COONABIDGEE,6503,Durack,"", 
WA ,COWALLA,6503,Durack,"", 
WA ,CULLALLA,6503,Durack,"", 
WA ,GINGIN,6503,Durack,"", 
WA ,GINGINUP,6503,Durack,"", 
WA ,GRANVILLE,6503,Durack,"", 
WA ,LENNARD BROOK,6503,Durack,"", 
WA ,MINDARRA,6503,Durack,"", 
WA ,MOONDAH,6503,Durack,"", 
WA ,MOORE RIVER NATIONAL PARK,6503,Durack,"", 
WA ,MUCKENBURRA,6503,Durack,"", 
WA ,NEERGABBY,6503,Durack,"", 
WA ,ORANGE SPRINGS,6503,Durack,"", 
WA ,RED GULLY,6503,Durack,"", 
WA ,WANERIE,6503,Durack,"", 
WA ,YEAL,6503,Durack,"", 
WA ,MOOLIABEENEE,6504,Durack,"", 
WA ,WANNAMAL,6505,Durack,"", 
WA ,MOGUMBER,6506,Durack,"", 
WA ,CATABY,6507,Durack,"", 
WA ,COOLJARLOO,6507,Durack,"", 
WA ,DANDARAGAN,6507,Durack,"", 
WA ,MIMEGARRA,6507,Durack,"", 
WA ,REGANS FORD,6507,Durack,"", 
WA ,YATHROO,6507,Durack,"", 
WA ,GLENTROMIE,6509,Durack,"", 
WA ,NEW NORCIA,6509,Durack,"", 
WA ,WADDINGTON,6509,Durack,"", 
WA ,YARAWINDAH,6509,Durack,"", 
WA ,BARBERTON,6510,Durack,"", 
WA ,BERKSHIRE VALLEY,6510,Durack,"", 
WA ,GILLINGARRA,6510,Durack,"", 
WA ,KOOJAN,6510,Durack,"", 
WA ,MOORA,6510,Durack,"", 
WA ,WALEBING,6510,Durack,"", 
WA ,CERVANTES,6511,Durack,"", 
WA ,COOMBERDALE,6512,Durack,"", 
WA ,NAMBAN,6512,Durack,"", 
WA ,GUNYIDI,6513,Durack,"", 
WA ,WATHEROO,6513,Durack,"", 
WA ,GREEN HEAD,6514,Durack,"", 
WA ,LEEMAN,6514,Durack,"", 
WA ,COOROW,6515,Durack,"", 
WA ,EGANU,6515,Durack,"", 
WA ,MARCHAGEE,6515,Durack,"", 
WA ,WADDY FOREST,6515,Durack,"", 
WA ,JURIEN BAY,6516,Durack,"", 
WA ,CARNAMAH,6517,Durack,"", 
WA ,ENEABBA,6518,Durack,"", 
WA ,WARRADARGE,6518,Durack,"", 
WA ,ARRINO,6519,Durack,"", 
WA ,ARROWSMITH EAST,6519,Durack,"", 
WA ,DUDAWA,6519,Durack,"", 
WA ,KADATHINNI,6519,Durack,"", 
WA ,THREE SPRINGS,6519,Durack,"", 
WA ,WOMARDEN,6519,Durack,"", 
WA ,BADGINGARRA,6521,Durack,"", 
WA ,BOOTHENDARRA,6521,Durack,"", 
WA ,GREY,6521,Durack,"", 
WA ,HILL RIVER,6521,Durack,"", 
WA ,NAMBUNG,6521,Durack,"", 
WA ,BUNDANOON,6522,Durack,"", 
WA ,HOLMWOOD,6522,Durack,"", 
WA ,IKEWA,6522,Durack,"", 
WA ,LOCKIER,6522,Durack,"", 
WA ,MINGENEW,6522,Durack,"", 
WA ,MOORIARY,6522,Durack,"", 
WA ,MT BUDD,6522,Durack,"", 
WA ,NANGETTY,6522,Durack,"", 
WA ,YANDANOOKA,6522,Durack,"", 
WA ,YARRAGADEE,6522,Durack,"", 
WA ,ALLANOOKA,6525,Durack,"", 
WA ,ARROWSMITH,6525,Durack,"", 
WA ,BONNIEFIELD,6525,Durack,"", 
WA ,BOOKARA,6525,Durack,"", 
WA ,DONGARA,6525,Durack,"", 
WA ,IRWIN,6525,Durack,"", 
WA ,MILO,6525,Durack,"", 
WA ,MT ADAMS,6525,Durack,"", 
WA ,MT HORNER,6525,Durack,"", 
WA ,PORT DENISON,6525,Durack,"", 
WA ,SPRINGFIELD,6525,Durack,"", 
WA ,YARDARINO,6525,Durack,"", 
WA ,MT HILL,6528,Durack,"", 
WA ,SOUTH GREENOUGH,6528,Durack,"", 
WA ,WALKAWAY,6528,Durack,"", 
WA ,BEACHLANDS,6530,Durack,"", 
WA ,BERESFORD,6530,Durack,"", 
WA ,BLUFF POINT,6530,Durack,"", 
WA ,GERALDTON,6530,Durack,"", 
WA ,KARLOO,6530,Durack,"", 
WA ,MAHOMETS FLATS,6530,Durack,"", 
WA ,MERU,6530,Durack,"", 
WA ,MORESBY,6530,Durack,"", 
WA ,MT TARCOOLA,6530,Durack,"", 
WA ,RANGEWAY,6530,Durack,"", 
WA ,SPALDING,6530,Durack,"", 
WA ,STRATHALBYN,6530,Durack,"", 
WA ,SUNSET BEACH,6530,Durack,"", 
WA ,TARCOOLA BEACH,6530,Durack,"", 
WA ,UTAKARRA,6530,Durack,"", 
WA ,WAGGRAKINE,6530,Durack,"", 
WA ,WANDINA,6530,Durack,"", 
WA ,WEBBERTON,6530,Durack,"", 
WA ,WEST END,6530,Durack,"", 
WA ,WONTHELLA,6530,Durack,"", 
WA ,WOORREE,6530,Durack,"", 
WA ,AJANA,6532,Durack,"", 
WA ,BINNU,6532,Durack,"", 
WA ,BOOTENAL,6532,Durack,"", 
WA ,BRINGO,6532,Durack,"", 
WA ,BULLER,6532,Durack,"", 
WA ,BURMA ROAD,6532,Durack,"", 
WA ,CAPE BURNEY,6532,Durack,"", 
WA ,CARRARANG,6532,Durack,"", 
WA ,COBURN,6532,Durack,"", 
WA ,COOLCALALAYA,6532,Durack,"", 
WA ,DARTMOOR,6532,Durack,"", 
WA ,DEEPDALE,6532,Durack,"", 
WA ,DINDILOA,6532,Durack,"", 
WA ,DRUMMOND COVE,6532,Durack,"", 
WA ,DURAWAH,6532,Durack,"", 
WA ,EAST CHAPMAN,6532,Durack,"", 
WA ,EAST NABAWA,6532,Durack,"", 
WA ,EAST YUNA,6532,Durack,"", 
WA ,ELLENDALE,6532,Durack,"", 
WA ,ERADU,6532,Durack,"", 
WA ,ERADU SOUTH,6532,Durack,"", 
WA ,EURARDY,6532,Durack,"", 
WA ,GEORGINA,6532,Durack,"", 
WA ,GLENFIELD,6532,Durack,"", 
WA ,GREENOUGH,6532,Durack,"", 
WA ,HAMELIN POOL,6532,Durack,"", 
WA ,HICKETY,6532,Durack,"", 
WA ,HOWATHARRA,6532,Durack,"", 
WA ,KOJARENA,6532,Durack,"", 
WA ,MARRAH,6532,Durack,"", 
WA ,MEADOW,6532,Durack,"", 
WA ,MINNENOOKA,6532,Durack,"", 
WA ,MOONYOONOOKA,6532,Durack,"", 
WA ,MT ERIN,6532,Durack,"", 
WA ,NABAWA,6532,Durack,"", 
WA ,NANSON,6532,Durack,"", 
WA ,NARALING,6532,Durack,"", 
WA ,NARNGULU,6532,Durack,"", 
WA ,NARRA TARRA,6532,Durack,"", 
WA ,NERREN NERREN,6532,Durack,"", 
WA ,NOLBA,6532,Durack,"", 
WA ,NORTH ERADU,6532,Durack,"", 
WA ,NORTHERN GULLY,6532,Durack,"", 
WA ,OAKAJEE,6532,Durack,"", 
WA ,ROCKWELL,6532,Durack,"", 
WA ,RUDDS GULLY,6532,Durack,"", 
WA ,SANDSPRINGS,6532,Durack,"", 
WA ,SOUTH YUNA,6532,Durack,"", 
WA ,TAMALA,6532,Durack,"", 
WA ,TIBRADDEN,6532,Durack,"", 
WA ,VALENTINE,6532,Durack,"", 
WA ,WANDANA,6532,Durack,"", 
WA ,WEST BINNU,6532,Durack,"", 
WA ,WHITE PEAK,6532,Durack,"", 
WA ,WICHERINA,6532,Durack,"", 
WA ,WICHERINA SOUTH,6532,Durack,"", 
WA ,YETNA,6532,Durack,"", 
WA ,YUNA,6532,Durack,"", 
WA ,ALMA,6535,Durack,"", 
WA ,BOWES,6535,Durack,"", 
WA ,EAST BOWES,6535,Durack,"", 
WA ,GREGORY,6535,Durack,"", 
WA ,HORROCKS,6535,Durack,"", 
WA ,ISSEKA,6535,Durack,"", 
WA ,NORTHAMPTON,6535,Durack,"", 
WA ,OGILVIE,6535,Durack,"", 
WA ,SANDY GULLY,6535,Durack,"", 
WA ,YALLABATHARRA,6535,Durack,"", 
WA ,KALBARRI,6536,Durack,"", 
WA ,KALBARRI NATIONAL PARK,6536,Durack,"", 
WA ,DENHAM,6537,Durack,"", 
WA ,DIRK HARTOG ISLAND,6537,Durack,"", 
WA ,FRANCOIS PERON NAT PK,6537,Durack,"", 
WA ,MONKEY MIA,6537,Durack,"", 
WA ,NANGA,6537,Durack,"", 
WA ,SHARK BAY,6537,Durack,"", 
WA ,USELESS LOOP,6537,Durack,"", 
WA ,BEECHINA,6556,Hasluck,"", 
WA ,CHIDLOW,6556,Hasluck,"", 
WA ,GORRIE,6556,Hasluck,"", 
WA ,MALMALLING,6556,Hasluck,"", 
WA ,THE LAKES,6556,Hasluck,"", 
WA ,WOOROLOO,6558,Hasluck,"", 
WA ,WUNDOWIE,6560,Durack,"", 
WA ,BAKERS HILL,6562,Durack,"", 
WA ,COPLEY,6562,Durack,"", 
WA ,WOOTTATING,6562,Durack,"", 
WA ,CLACKLINE,6564,Durack,"", 
WA ,BEJOORDING,6566,Durack,"", 
WA ,CARANI,6566,Durack,"", 
WA ,COONDLE,6566,Durack,"", 
WA ,CULHAM,6566,Durack,"", 
WA ,DUMBARTON,6566,Durack,"", 
WA ,HODDYS WELL,6566,Durack,"", 
WA ,KATRINE,6566,Durack,"", 
WA ,NUNILE,6566,Durack,"", 
WA ,TOODYAY,6566,Durack,"", 
WA ,WEST TOODYAY,6566,Durack,"", 
WA ,DEWARS POOL,6567,Durack,"", 
WA ,JULIMAR,6567,Durack,"", 
WA ,MOONDYNE,6567,Durack,"", 
WA ,BOLGART,6568,Durack,"", 
WA ,WATTENING,6568,Durack,"", 
WA ,WYENING,6568,Durack,"", 
WA ,CALINGIRI,6569,Durack,"", 
WA ,OLD PLAINS,6569,Durack,"", 
WA ,YERECOIN,6571,Durack,"", 
WA ,PIAWANING,6572,Durack,"", 
WA ,BINDI BINDI,6574,Durack,"", 
WA ,GABALONG,6574,Durack,"", 
WA ,MILING,6575,Durack,"", 
WA ,KONNONGORRING,6603,Durack,"", 
WA ,LAKE HINDS,6603,Durack,"", 
WA ,LAKE NINAN,6603,Durack,"", 
WA ,MOCARDY,6603,Durack,"", 
WA ,WONGAN HILLS,6603,Durack,"", 
WA ,KONDUT,6605,Durack,"", 
WA ,BALLIDU,6606,Durack,"", 
WA ,EAST BALLIDU,6606,Durack,"", 
WA ,WEST BALLIDU,6606,Durack,"", 
WA ,EAST DAMBORING,6608,Durack,"", 
WA ,MARNE,6608,Durack,"", 
WA ,PITHARA,6608,Durack,"", 
WA ,DALWALLINU,6609,Durack,"", 
WA ,NUGADONG,6609,Durack,"", 
WA ,XANTIPPE,6609,Durack,"", 
WA ,JIBBERDING,6612,Durack,"", 
WA ,MIAMOON,6612,Durack,"", 
WA ,PAYNES FIND,6612,Durack,"", 
WA ,WUBIN,6612,Durack,"", 
WA ,BUNTINE,6613,Durack,"", 
WA ,MAYA,6614,Durack,"", 
WA ,LATHAM,6616,Durack,"", 
WA ,PERENJORI,6620,Durack,"", 
WA ,ROTHSAY,6620,Durack,"", 
WA ,BOWGADA,6623,Durack,"", 
WA ,BUNJIL,6623,Durack,"", 
WA ,GUTHA,6623,Durack,"", 
WA ,KOOLANOOKA,6623,Durack,"", 
WA ,MORAWA,6623,Durack,"", 
WA ,PINTHARUKA,6623,Durack,"", 
WA ,MERKANOOKA,6625,Durack,"", 
WA ,CANNA,6627,Durack,"", 
WA ,TARDUN,6628,Durack,"", 
WA ,DEVILS CREEK,6630,Durack,"", 
WA ,MULLEWA,6630,Durack,"", 
WA ,MURCHISON,6630,Durack,"", 
WA ,NERRAMYNE,6630,Durack,"", 
WA ,NUNIERRA,6630,Durack,"", 
WA ,WEST CASUARINAS,6630,Durack,"", 
WA ,WONGOONDY,6630,Durack,"", 
WA ,WOOLGORONG,6630,Durack,"", 
WA ,PINDAR,6631,Durack,"", 
WA ,AMBANIA,6632,Durack,"", 
WA ,TENINDEWA,6632,Durack,"", 
WA ,SOUTH MURCHISON,6635,Durack,"", 
WA ,YALGOO,6635,Durack,"", 
WA ,COOLADAR HILL,6638,Durack,"", 
WA ,DAGGAR HILLS,6638,Durack,"", 
WA ,MT MAGNET,6638,Durack,"", 
WA ,PAYNESVILLE,6638,Durack,"", 
WA ,SANDSTONE,6639,Durack,"", 
WA ,CUE,6640,Durack,"", 
WA ,EAST MURCHISON,6640,Durack,"", 
WA ,LAKE AUSTIN,6640,Durack,"", 
WA ,REEDY,6640,Durack,"", 
WA ,WELD RANGE,6640,Durack,"", 
WA ,ANGELO RIVER,6642,Durack,"", 
WA ,CAPRICORN,6642,Durack,"", 
WA ,KUMARINA,6642,Durack,"", 
WA ,MEEKATHARRA,6642,Durack,"", 
WA ,PEAK HILL,6642,Durack,"", 
WA ,LAKE CARNEGIE,6646,O'Connor,"", 
WA ,LITTLE SANDY DESERT,6646,O'Connor,"", 
WA ,WILUNA,6646,O'Connor,"", 
WA ,BABBAGE ISLAND,6701,Durack,"", 
WA ,BROCKMAN,6701,Durack,"", 
WA ,BROWN RANGE,6701,Durack,"", 
WA ,CARBLA,6701,Durack,"", 
WA ,CARNARVON,6701,Durack,"", 
WA ,CORAL BAY,6701,Durack,"", 
WA ,EAST CARNARVON,6701,Durack,"", 
WA ,GILROYD,6701,Durack,"", 
WA ,GREYS PLAIN,6701,Durack,"", 
WA ,INGGARDA,6701,Durack,"", 
WA ,KENNEDY RANGE,6701,Durack,"", 
WA ,KINGSFORD,6701,Durack,"", 
WA ,LYNDON,6701,Durack,"", 
WA ,MACLEOD,6701,Durack,"", 
WA ,MASSEY BAY,6701,Durack,"", 
WA ,MINILYA,6701,Durack,"", 
WA ,MORGANTOWN,6701,Durack,"", 
WA ,NORTH PLANTATIONS,6701,Durack,"", 
WA ,SOUTH CARNARVON,6701,Durack,"", 
WA ,SOUTH PLANTATIONS,6701,Durack,"", 
WA ,TALISKER,6701,Durack,"", 
WA ,WOODLEIGH,6701,Durack,"", 
WA ,WOORAMEL,6701,Durack,"", 
WA ,YALARDY,6701,Durack,"", 
WA ,YANDOO CREEK,6701,Durack,"", 
WA ,EAST LYONS RIVER,6705,Durack,"", 
WA ,GASCOYNE JUNCTION,6705,Durack,"", 
WA ,GASCOYNE RIVER,6705,Durack,"", 
WA ,KARALUNDI,6705,Durack,"", 
WA ,WEST LYONS RIVER,6705,Durack,"", 
WA ,CAPE RANGE NATIONAL PARK,6707,Durack,"", 
WA ,EXMOUTH,6707,Durack,"", 
WA ,EXMOUTH GULF,6707,Durack,"", 
WA ,LEARMONTH,6707,Durack,"", 
WA ,NORTH WEST CAPE,6707,Durack,"", 
WA ,CANE,6710,Durack,"", 
WA ,ONSLOW,6710,Durack,"", 
WA ,PEEDAMULLA,6710,Durack,"", 
WA ,TALANDJI,6710,Durack,"", 
WA ,YANNARIE,6710,Durack,"", 
WA ,DAMPIER,6713,Durack,"", 
WA ,BALLA BALLA,6714,Durack,"", 
WA ,BAYNTON,6714,Durack,"", 
WA ,BULGARRA,6714,Durack,"", 
WA ,BURRUP,6714,Durack,"", 
WA ,COOYA POOYA,6714,Durack,"", 
WA ,GAP RIDGE,6714,Durack,"", 
WA ,GNOOREA,6714,Durack,"", 
WA ,KARRATHA,6714,Durack,"", 
WA ,KARRATHA INDUSTRIAL EST,6714,Durack,"", 
WA ,MAITLAND,6714,Durack,"", 
WA ,MARDIE,6714,Durack,"", 
